Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2020-10-10 10:55:41+00:00;61.489690532907844;23.770972872152925;86.4000015258789;11563.599609375;181;3.5920000076293945;None;None
2020-10-10 10:55:42+00:00;61.48966312408447;23.770972453057766;86.4000015258789;11566.650390625;181;3.5920000076293945;None;None
2020-10-10 10:55:43+00:00;61.48963378742337;23.770960634574294;86.5999984741211;11569.9697265625;181;3.5920000076293945;None;None
2020-10-10 10:55:44+00:00;61.48960327729583;23.770941691473126;86.5999984741211;11573.51953125;181;3.5829999446868896;None;None
2020-10-10 10:55:45+00:00;61.489576790481806;23.77092132344842;86.4000015258789;11576.66015625;181;3.5829999446868896;None;None
2020-10-10 10:55:46+00:00;61.48954804055393;23.77089500427246;86.5999984741211;11580.150390625;182;3.5739998817443848;None;None
2020-10-10 10:55:47+00:00;61.48951778188348;23.770872373133898;86.80000305175781;11583.740234375;182;3.5739998817443848;None;None
2020-10-10 10:55:48+00:00;61.489488277584314;23.770848736166954;87.19999694824219;11587.25;182;3.563999891281128;None;None
2020-10-10 10:55:49+00:00;61.4894562587142;23.770821830257773;87.0;11591.099609375;182;3.563999891281128;None;None
2020-10-10 10:55:50+00:00;61.4894234854728;23.770791990682483;87.0;11595.080078125;182;3.555000066757202;None;None
2020-10-10 10:55:51+00:00;61.48939087986946;23.77076357603073;87.0;11599.009765625;183;3.555000066757202;None;None
2020-10-10 10:55:52+00:00;61.489356346428394;23.770733484998345;86.80000305175781;11603.1796875;182;3.555000066757202;None;None
2020-10-10 10:55:53+00:00;61.489325081929564;23.770706495270133;87.0;11606.9404296875;183;3.555000066757202;None;None
2020-10-10 10:55:54+00:00;61.489290967583656;23.77067992463708;86.80000305175781;11611.0;182;3.555000066757202;None;None
2020-10-10 10:55:55+00:00;61.48925752379;23.770656203851104;86.80000305175781;11614.9296875;183;3.555000066757202;None;None
2020-10-10 10:55:56+00:00;61.48922407999635;23.770638769492507;86.5999984741211;11618.75;184;3.555000066757202;None;None
2020-10-10 10:55:57+00:00;61.48919155821204;23.770620999857783;87.0;11622.48046875;182;3.563999891281128;None;None
2020-10-10 10:55:58+00:00;61.489159958437085;23.770605577155948;86.80000305175781;11626.080078125;182;3.563999891281128;None;None
2020-10-10 10:55:59+00:00;61.48912835866213;23.770591830834746;87.0;11629.669921875;182;3.5739998817443848;None;None
2020-10-10 10:56:00+00:00;61.48909701034427;23.770577497780323;87.19999694824219;11633.240234375;182;3.5739998817443848;None;None
2020-10-10 10:56:01+00:00;61.48906356655061;23.77056517638266;87.19999694824219;11637.0302734375;182;3.5829999446868896;None;None
2020-10-10 10:56:02+00:00;61.4890315476805;23.77054908312857;87.0;11640.7001953125;183;3.5829999446868896;None;None
2020-10-10 10:56:03+00:00;61.48900003172457;23.770527709275484;86.80000305175781;11644.3896484375;183;3.5920000076293945;None;None
2020-10-10 10:56:04+00:00;61.48896717466414;23.770504910498857;87.0;11648.240234375;183;3.5920000076293945;None;None
2020-10-10 10:56:05+00:00;61.488936161622405;23.77048403955996;87.0;11651.8701171875;182;3.5920000076293945;None;None
